衣服吊牌,干垃圾
钓鱼竿,干垃圾
钓鱼钩,干垃圾
钓鱼线,干垃圾
调味料,湿垃圾
调味品,湿垃圾
坏空调器,可回收物
火锅调料,湿垃圾
空调,可回收物
空调机,可回收物
空调两用风扇,可回收物
空调扇,可回收物
空调遥控器,可回收物
泡面调料,湿垃圾
碟片,干垃圾
光碟,干垃圾
塑料飞碟,可回收物
碗碟,干垃圾
蝴蝶,湿垃圾
丁字裤,干垃圾
钉书针,干垃圾
订书钉,干垃圾
螺丝钉,可回收物
铁钉,可回收物
图钉,干垃圾
洋钉,可回收物
机顶盒,可回收物
订书机,可回收物
订书针,干垃圾
金属订书机,可回收物
装订铁圈,可回收物
冬瓜,湿垃圾
冬笋壳,湿垃圾
冬枣核,湿垃圾
动物,非生活垃圾
动物废弃内脏,湿垃圾
动物骨骼,干垃圾
动物骨头,湿垃圾
动物毛,干垃圾
动物毛发,干垃圾
动物内脏,湿垃圾
动物尸体,非生活垃圾
动物羽毛,干垃圾
旧运动鞋,可回收物
移动硬盘,可回收物
运动服,可回收物
运动鞋,可回收物
自动铅,干垃圾
果冻,湿垃圾
果冻盒,干垃圾
冷冻食品,湿垃圾
速冻饺子,湿垃圾
速冻饺子内塑料盒,干垃圾
速冻水饺,湿垃圾
水斗漏网,干垃圾
豆腐,湿垃圾
豆腐干,湿垃圾
豆腐盒,干垃圾
豆腐乳,湿垃圾
豆腐塑料盒,干垃圾
豆腐渣,湿垃圾
豆角壳,湿垃圾
豆壳,湿垃圾
豆类,湿垃圾
豆渣,湿垃圾
黑豆,湿垃圾
黄豆,湿垃圾
绿豆,湿垃圾
绿豆芽,湿垃圾
毛豆,湿垃圾
毛豆结,湿垃圾
毛豆壳,湿垃圾
土豆,湿垃圾
土豆皮,湿垃圾
豌豆壳,湿垃圾
豌豆殼,湿垃圾
毒鼠强,有害垃圾
杀毒剂,有害垃圾
消毒片,干垃圾
消毒药片,有害垃圾
有毒植物,湿垃圾
杜蕾斯,干垃圾
废含汞温度计,有害垃圾
废水银温度计,有害垃圾
废温度计,有害垃圾
含汞温度计,有害垃圾
水银温度计,有害垃圾
温度计,有害垃圾
短裤,干垃圾
多肉,湿垃圾
多肉植物,湿垃圾
空养乐多瓶子,可回收物
养乐多瓶,可回收物
花朵,湿垃圾
鹅,湿垃圾
儿童玩具,可回收物
婴儿纸尿裤,干垃圾
耳环,可回收物
耳机,可回收物
耳机线,可回收物
耳屎,干垃圾
耳套,可回收物
耳线,干垃圾
旧耳机,可回收物
二手衣物,可回收物
头发,干垃圾
发胶,干垃圾
发蜡,干垃圾
发霉食物,湿垃圾
发票,干垃圾
发圈,干垃圾
废弃沙发,大件垃圾
干头发,干垃圾
过期洗发水,干垃圾
护发素瓶,可回收物
坏发卡,干垃圾
坏沙发,大件垃圾
假发,干垃圾
假发套,干垃圾
旧沙发,大件垃圾
落发,干垃圾
毛发,干垃圾
皮沙发,大件垃圾
染发剂罐,有害垃圾
染发剂壳,有害垃圾
染发剂塑料罐,有害垃圾
染发料瓶体,有害垃圾
润发乳,干垃圾
沙发,大件垃圾
湿头发,干垃圾
碎头发,干垃圾
头发丝,干垃圾
洗发精,干垃圾
洗发露瓶,可回收物
洗发露瓶子,可回收物
洗发水,干垃圾
洗发水罐,可回收物
洗发水空瓶,可回收物
洗发水瓶,可回收物
洗发水瓶子,可回收物
洗发水塑料瓶,可回收物
洗发水桶,可回收物
洗发液空瓶,可回收物
洗发液空塑料瓶,可回收物
自发热型发热贴,干垃圾
盐酸伐昔洛韦片,有害垃圾
书法纸,可回收物
番茄,湿垃圾
番茄酱,湿垃圾
番茄皮,湿垃圾
番薯,湿垃圾
饭,湿垃圾
饭盒,干垃圾
饭团,湿垃圾
饭碗,干垃圾
饭汁,湿垃圾
隔夜饭,湿垃圾
盒饭盒,干垃圾
聚乙烯饭盒,干垃圾
米饭,湿垃圾
泡沫饭盒,干垃圾
剩饭,湿垃圾
馊饭,湿垃圾
塑料饭盒,可回收物
外卖饭盒,干垃圾
午饭,湿垃圾
稀饭,湿垃圾
魔方,干垃圾
房门,装修垃圾
防腐剂,干垃圾
防滑毯,干垃圾
防晒霜,干垃圾
防晒霜罐,可回收物
防水气泡膜,干垃圾
防碎气泡膜,干垃圾
防撞塑料,干垃圾
纺织品,可回收物
纺织物,可回收物
废纺织物,可回收物
录放机,可回收物
胶囊咖啡,干垃圾
胶囊咖啡盒,可回收物
咖啡,湿垃圾
咖啡粉,湿垃圾
咖啡过滤纸,干垃圾
咖啡胶囊,干垃圾
咖啡滤纸,干垃圾
咖啡渣,湿垃圾
猫屎咖啡,湿垃圾
三合一咖啡,湿垃圾
飞机,非生活垃圾
肥料,干垃圾
肥皂,干垃圾
过期肥料,湿垃圾
花肥,干垃圾
化肥,非生活垃圾
碎小肥皂,干垃圾
夫妻肺片,湿垃圾
废弃植物,湿垃圾
废含汞血压计,有害垃圾
废花盆,干垃圾
废家具,大件垃圾
废键盘,可回收物
废胶片,有害垃圾
废胶水,干垃圾
废金属,可回收物
废酒瓶,可回收物
废旧机油,非生活垃圾
废旧家具,大件垃圾
废旧旧衣服,可回收物
废旧轮胎,非生活垃圾
废旧收音机,可回收物
废旧手机,可回收物
废旧书,可回收物
废旧塑料盒,可回收物
废旧玩具,可回收物
废旧蚊香,干垃圾
废旧洗衣机,可回收物
废旧相片,有害垃圾
废旧牙刷,干垃圾
废旧衣服,可回收物
废旧衣物,可回收物
废旧荧光管,有害垃圾
废旧荧光屏,可回收物
废旧纸箱,可回收物
废旧纸张,可回收物
废铝,可回收物
废轮胎,非生活垃圾
废毛巾,干垃圾
废灭火器,可回收物
废墨盒,可回收物
废墨瓶,可回收物
废木盒,可回收物
废木料,装修垃圾
废弃花盆,干垃圾
废弃环氧树脂,干垃圾
废弃计算机,可回收物
废弃毛巾,干垃圾
废弃树叶,湿垃圾
废弃树枝,湿垃圾
废弃水粉颜料,干垃圾
废弃卫生棉,干垃圾
废弃卫生纸,干垃圾
废弃药品,有害垃圾
废弃衣服,可回收物
废弃衣物,可回收物
废弃油脂,湿垃圾
废弃纸张,可回收物
废手机,可回收物
废手纸,干垃圾
废书,可回收物
废树叶,湿垃圾
废塑料,可回收物
废塑料盒,可回收物
废锁头,可回收物
废台式机,可回收物
废毯子,可回收物
废铁,可回收物
废铁锅,可回收物
废铜烂铁,可回收物
废物箱,可回收物
废硒鼓,可回收物
废洗衣机,可回收物
废相纸,有害垃圾
废橡胶,干垃圾
废药,有害垃圾
废药品,有害垃圾
废药瓶,有害垃圾
废衣服,可回收物
废油漆,有害垃圾
废油漆桶,有害垃圾
废油桶,可回收物
废织物,可回收物
废植物,湿垃圾
废纸,可回收物
废纸盒,可回收物
废纸巾,干垃圾
废纸箱,可回收物
废纸屑,干垃圾
废纸张,可回收物
盆栽废弃树叶,湿垃圾
破损废旧衣服,可回收物
卫生间废纸,干垃圾
医疗废弃用品,非生活垃圾
银行卡废旧,可回收物
洗衣粉,干垃圾
粉丝,湿垃圾
粉碎纸,干垃圾
粉碎纸张,干垃圾
过期面粉,湿垃圾
过期奶粉,湿垃圾
胡椒粉,湿垃圾
螺蛳粉,湿垃圾
面粉,湿垃圾
墨粉,干垃圾
墨粉盒,可回收物
奶粉,湿垃圾
奶粉盖,可回收物
奶粉罐,可回收物
奶粉盒子,可回收物
奶粉桶,可回收物
散粉,干垃圾
湿面粉,湿垃圾
石膏粉,干垃圾
石灰粉,干垃圾
水粉颜料,干垃圾
速溶饮料粉末,湿垃圾
碳粉,干垃圾
碳粉匣,可回收物
糖和藕粉,湿垃圾
洗衣粉盒,可回收物
洗衣粉瓶,可回收物
小麦粉,湿垃圾
椰壳粉,湿垃圾
狗粪,非生活垃圾
鸡粪,干垃圾
猫粪,非生活垃圾
鸟粪,非生活垃圾
牛粪,非生活垃圾
猪粪,非生活垃圾
过期未开封食品,湿垃圾
塑封纸,干垃圾
塑料封条,干垃圾
信封,可回收物
蜂蜜罐,可回收物
风干食品,湿垃圾
风扇,可回收物
风衣,可回收物
风油精瓶,可回收物
风筝,干垃圾
手风琴,大件垃圾
缝纫针,干垃圾
敷料,干垃圾
过期护肤品,干垃圾
护肤品,干垃圾
护肤品空瓶,可回收物
护肤品容器,可回收物
护肤霜,干垃圾
护肤霜瓶,可回收物
润肤露瓶子,可回收物
润肤霜,可回收物
爽肤水瓶,可回收物
破旧衣服,可回收物
服装,可回收物
旧衣服,可回收物
旧衣服属于,可回收物
口服药,有害垃圾
口服液瓶,有害垃圾
口服液瓶子,有害垃圾
烂衣服,可回收物
破衣服,可回收物
衣服,可回收物
衣服挂牌,干垃圾
衣服是什么垃圾,可回收物
羽绒服,可回收物
脏污衣服,干垃圾
脏衣服,可回收物
腐坏椰子,干垃圾
腐肉,湿垃圾
复写纸,干垃圾
复印机,可回收物
复印纸,可回收物
纸塑铝复合,可回收物
富贵竹,湿垃圾
高附加值可回收物,可回收物
锅盖,干垃圾
金属瓶盖,可回收物
酒瓶盖,可回收物
铝盖,可回收物
啤酒盖,可回收物
啤酒瓶盖,可回收物
瓶盖,可回收物
塑料盖,可回收物
酸奶盖,干垃圾
铁盖子,可回收物
小塑料盖子,可回收物
指甲盖,干垃圾
干瓜子壳,湿垃圾
干桂圆壳,湿垃圾
干果,湿垃圾
干果壳,干垃圾
干红枣,湿垃圾
干花,湿垃圾
干花生壳,湿垃圾
干花生皮,湿垃圾
干货,湿垃圾
干净塑料,可回收物
干橘子皮,湿垃圾
干枯花,湿垃圾
干枯玫瑰花,湿垃圾
干垃圾,干垃圾
干拉圾,干垃圾
干辣椒,湿垃圾
干毛巾,干垃圾
干尿裤,干垃圾
干树叶,湿垃圾
干树枝,湿垃圾
干香菇,湿垃圾
干蟹壳,湿垃圾
干药渣,湿垃圾
干燥剂,干垃圾
干纸巾,干垃圾
桂圆干壳,湿垃圾
过期牛肉干,湿垃圾
烘干机,可回收物
红枣干,湿垃圾
蓝莓干,湿垃圾
老干妈辣酱,湿垃圾
荔枝干壳,湿垃圾
榴莲干,湿垃圾
芒果干,湿垃圾
牛肉干,湿垃圾
肉干,湿垃圾
石灰干燥剂,干垃圾
食品干,湿垃圾
食品干燥剂,干垃圾
树干,非生活垃圾
水果干,湿垃圾
香蕉干,湿垃圾
鸭胗干,湿垃圾
衣物干燥剂,干垃圾
鱼干,湿垃圾
甘蔗,湿垃圾
甘蔗皮,干垃圾
甘蔗渣,湿垃圾
晾衣杆,可回收物
铁栏杆,装修垃圾
玉米杆,湿垃圾
桔柑,湿垃圾
竹竿,干垃圾
鸡肝,湿垃圾
感光胶片,有害垃圾
感光片,有害垃圾
感冒药,有害垃圾
性感内裤,干垃圾
麦秆,湿垃圾
农作物秸秆,非生活垃圾
钢化膜,干垃圾
钢筋,装修垃圾
钢琴,大件垃圾
钢丝,可回收物
钢丝球,干垃圾
钢铁,可回收物
旧浴缸,装修垃圾
烟缸,可回收物
鱼缸,可回收物
浴缸,装修垃圾
高跟鞋,可回收物
高粱,湿垃圾
高铁酸钾,有害垃圾
乐高,可回收物
睫毛膏,干垃圾
空牙膏,干垃圾
磨砂膏,干垃圾
石膏,干垃圾
塑料牙膏管,干垃圾
塑料牙膏皮,干垃圾
烫伤膏,有害垃圾
雪花膏,干垃圾
牙膏,干垃圾
牙膏管,干垃圾
牙膏罐,干垃圾
牙膏皮,干垃圾
牙膏软管,干垃圾
药膏,干垃圾
年糕,湿垃圾
雪糕纸,干垃圾
手写稿,干垃圾
广告用纸,可回收物
广告纸,可回收物
小广告,可回收物
鸽子,湿垃圾
皮革,可回收物
皮革制品,可回收物
蛤蜊,湿垃圾
蛤蜊壳,干垃圾
蛤蜊肉,湿垃圾
蛤蟆,湿垃圾
花蛤,湿垃圾
花蛤壳,干垃圾
隔离霜,干垃圾
个人计算机,可回收物
各类过期食品,湿垃圾
各类过期药品,有害垃圾
树根,湿垃圾
桔梗,湿垃圾
工业垃圾,非生活垃圾
工资卡,可回收物
加工类食品,湿垃圾
金属工具,可回收物
手工纸,干垃圾
公交卡,可回收物
公交站牌,非生活垃圾
公仔,可回收物
鸡公煲骨头,湿垃圾
含汞体温计,有害垃圾
含汞血压计,有害垃圾
铁钩,可回收物
狗,非生活垃圾
狗粑粑,非生活垃圾
狗狗尸体,非生活垃圾
狗骨头,干垃圾
狗粮,湿垃圾
狗毛,干垃圾
狗肉,湿垃圾
狗尸体,非生活垃圾
狗屎,非生活垃圾
狗屎纸,干垃圾
狗屎紙,干垃圾
狗熊,非生活垃圾
死狗,非生活垃圾
死狗死猫,非生活垃圾
小狗,非生活垃圾
小狗尸体,非生活垃圾
野狗,非生活垃圾
水垢,干垃圾
菌菇,湿垃圾
蘑菇,湿垃圾
香菇,湿垃圾
墨盒硒鼓,可回收物
晒鼓墨盒,可回收物
硒鼓,可回收物
硒鼓墨盒,可回收物
古筝,可回收物
碎骨,湿垃圾
碎骨头,湿垃圾
骨骼内脏,湿垃圾
骨肉相连,湿垃圾
骨头,干垃圾
骨头渣,湿垃圾
鸡骨,湿垃圾
鸡骨架,湿垃圾
鸡骨头,湿垃圾
鸡腿骨,湿垃圾
鸡腿骨头,湿垃圾
鸡鸭骨,湿垃圾
鸡鸭骨头,湿垃圾
肋骨,干垃圾
牛骨,干垃圾
牛骨头,干垃圾
牛排骨,湿垃圾
牛肉骨头,干垃圾
牛头骨,干垃圾
牛腿骨,干垃圾
牛腿骨头,干垃圾
牛蛙骨头,湿垃圾
排骨,湿垃圾
排骨骨头,干垃圾
肉骨,干垃圾
肉骨头,干垃圾
肉骨头鱼骨头属于哪类,湿垃圾
软骨,湿垃圾
汤骨,干垃圾
筒骨,干垃圾
筒子骨,干垃圾
腿骨,干垃圾
小骨,湿垃圾
小骨头,湿垃圾
小排骨,湿垃圾
小排骨头,湿垃圾
鸭骨,湿垃圾
鸭骨头,湿垃圾
鸭腿骨,湿垃圾
羊骨,干垃圾
羊骨头,干垃圾
羊腿骨,干垃圾
羊蝎子骨头,干垃圾
鱼骨,湿垃圾
鱼骨，虾壳,湿垃圾
鱼骨头,湿垃圾
魚骨头,湿垃圾
猪骨,干垃圾
猪骨头,干垃圾
猪排骨,湿垃圾
猪肉骨头,干垃圾
猪腿骨,干垃圾
猪小骨,湿垃圾
猪爪骨头,湿垃圾
谷物,湿垃圾
鸡屁股,湿垃圾
香烟屁股,干垃圾
鸭屁股,湿垃圾
烟屁股,干垃圾
固体胶,干垃圾
雨刮器,干垃圾
雨刮器橡胶条,干垃圾
瓜,湿垃圾
瓜果,湿垃圾
瓜果壳,湿垃圾
瓜果皮,湿垃圾
瓜果皮核,湿垃圾
瓜孑皮,湿垃圾
瓜壳,湿垃圾
瓜皮,湿垃圾
瓜皮果壳,湿垃圾
瓜皮果皮,湿垃圾
瓜子,湿垃圾
瓜子花生壳,湿垃圾
瓜子壳,湿垃圾
瓜子皮,湿垃圾
瓜子仁,湿垃圾
哈密瓜皮,湿垃圾
海瓜子,湿垃圾
黄瓜,湿垃圾
黄瓜皮,湿垃圾
烂黄瓜,湿垃圾
南瓜,湿垃圾
南瓜皮,湿垃圾
南瓜子壳,湿垃圾
丝瓜,湿垃圾
丝瓜瓤,湿垃圾
甜瓜,湿垃圾
西瓜,湿垃圾
西瓜皮,湿垃圾
西瓜片,有害垃圾
西瓜籽,湿垃圾
西瓜子,湿垃圾
西瓜子壳,湿垃圾
香瓜子,湿垃圾
香瓜子壳,湿垃圾
挂号纸,可回收物
挂历,可回收物
挂钟,可回收物
护手霜软管,可回收物
铝管,可回收物
牛奶瓶吸管,干垃圾
塑料管,可回收物
塑料吸管,干垃圾
太阳能热水管,可回收物
吸管,干垃圾
阴极射线管,非生活垃圾
针管,干垃圾
罐头,可回收物
罐头盒,可回收物
罐头瓶,可回收物
罐头食品,可回收物
过期罐头,可回收物
化妆品罐,可回收物
金枪鱼罐头,可回收物
金属罐,可回收物
金属罐头,可回收物
金属瓶罐,可回收物
金属食品罐,可回收物
可乐罐,可回收物
空罐头,可回收物
空小瓦斯罐,可回收物
零食罐,干垃圾
铝罐,可回收物
铝质易拉罐,可回收物
煤气罐,可回收物
煤油罐,可回收物
面霜罐子,可回收物
沐浴乳瓶罐,可回收物
牛奶罐,可回收物
啤酒罐,可回收物
啤酒罐子,可回收物
氢气罐,可回收物
燃油罐,可回收物
肉罐头,可回收物
乳液罐,可回收物
食品罐头,可回收物
食品空罐头,可回收物
食品塑料罐,可回收物
食品用铁罐头,可回收物
薯片罐,干垃圾
速食肉罐头,可回收物
塑料罐,可回收物
塑料罐子,可回收物
痰盂罐,可回收物
陶罐,干垃圾
铁罐,可回收物
铁罐头,可回收物
铁罐子,可回收物
铁皮罐,可回收物
铁皮罐头,可回收物
压力罐,可回收物
眼霜罐,可回收物
易拉罐,可回收物
饮料罐,可回收物
饮料铝罐,可回收物
油罐,可回收物
油漆罐,有害垃圾
鱼罐头,可回收物
真空罐,可回收物
光明牛奶盒,可回收物
光盘,干垃圾
光盘片,干垃圾
光驱,可回收物
荧光手环,干垃圾
玫瑰,湿垃圾
玫瑰花,湿垃圾
硅胶,干垃圾
龟壳,干垃圾
乌龟壳,干垃圾
桂圆,湿垃圾
桂圆核,湿垃圾
桂圆壳,湿垃圾
桂圆皮,湿垃圾
柜子,大件垃圾
书柜,大件垃圾
铁柜,装修垃圾
衣柜,大件垃圾
卫生纸滚筒,可回收物
糖葫芦棍,干垃圾
铁棍,可回收物
锅,可回收物
火锅,湿垃圾
火锅蘸酱,湿垃圾
金属锅,可回收物
旧铁锅,可回收物
铝锅,可回收物
麻辣香锅,湿垃圾
破铁锅,可回收物
砂锅,干垃圾
铁锅,可回收物
压力锅,可回收物
果核,湿垃圾
果酱,湿垃圾
果酱瓶,可回收物
果壳,湿垃圾
果粒,湿垃圾
果皮,湿垃圾
果肉,湿垃圾
果实,湿垃圾
果汁盒,可回收物
果汁机,可回收物
果汁瓶,可回收物
果汁渣,湿垃圾
果汁纸盒,可回收物
火龙果皮,湿垃圾
坚果,干垃圾
坚果果壳,干垃圾
坚果壳,干垃圾
开心果,干垃圾
开心果壳,干垃圾
烂苹果,湿垃圾
烂水果,湿垃圾
榴莲果核,干垃圾
榴莲果皮,干垃圾
芒果,湿垃圾
芒果核,湿垃圾
芒果皮,湿垃圾
牛油果,湿垃圾
牛油果核,干垃圾
牛油果壳,湿垃圾
牛油果皮,湿垃圾
苹果,湿垃圾
苹果果核,湿垃圾
苹果核,湿垃圾
苹果壳,湿垃圾
苹果皮,湿垃圾
苹果手机,可回收物
苹果屑,湿垃圾
苹果杍,湿垃圾
圣女果,湿垃圾
蔬果,湿垃圾
蔬果皮,湿垃圾
水果,湿垃圾
水果果肉,湿垃圾
水果盒,干垃圾
水果茎枝,湿垃圾
水果皮,湿垃圾
水果塑料套,干垃圾
水果纸箱,可回收物
塑料水果盒,可回收物
塑料水果筐,可回收物
糖果,湿垃圾
糖果纸,干垃圾
无花果壳,湿垃圾
夏威夷果,干垃圾
夏威夷果壳,干垃圾
腰果,湿垃圾
硬果壳,干垃圾
硬果皮,干垃圾
柚子果肉,湿垃圾
纸制糖果礼盒,可回收物
过滤盒,干垃圾
过滤器,干垃圾
过滤芯,干垃圾
过期,非生活垃圾
过期化妆品,干垃圾
过期胶囊药物,有害垃圾
过期口红,干垃圾
过期零食,湿垃圾
过期猫粮,湿垃圾
过期灭火器,可回收物
过期农药,有害垃圾
过期日历,可回收物
过期食品,湿垃圾
过期食物,湿垃圾
过期筒装食品,湿垃圾
过期卫生纸,干垃圾
过期药,有害垃圾
过期药片,有害垃圾
过期药品,有害垃圾
过期药水,有害垃圾
过期药物,有害垃圾
过期隐形眼镜,干垃圾
过期芝麻酱,湿垃圾
过期芝士,湿垃圾
过期指甲油,有害垃圾
过塑膜,干垃圾
净水器过滤,干垃圾
没用过尿片,干垃圾
使用过卫生纸,干垃圾
香烟过滤嘴,干垃圾
用过卫生纸,干垃圾
用过纸巾,干垃圾
哈士奇,非生活垃圾
孩子尿片,干垃圾
小孩子,非生活垃圾
海螺,湿垃圾
海绵,干垃圾
海绵纸,干垃圾
海狮,非生活垃圾
海苔,湿垃圾
海鲜,湿垃圾
海鲜壳,干垃圾
海鲜纸盒,干垃圾
海洋球,可回收物
湿海绵,干垃圾
有害垃圾,有害垃圾
焊丝,可回收物
焊锡,非生活垃圾
焊锡丝,非生活垃圾
汗衫,可回收物
取号纸,干垃圾
合金玩具,可回收物
沥青混合料,非生活垃圾
铝合金,可回收物
护手霜盒,可回收物
护手霜盒子,可回收物
馄饨盒,干垃圾
金属盒,可回收物
旧墨盒,可回收物
旧纸盒,可回收物
可降解塑料盒,可回收物
空纸盒,可回收物
快速面盒,干垃圾
拉面盒子,干垃圾
乐扣乐扣塑料盒,可回收物
冷饮盒,干垃圾
利乐盒,可回收物
墨盒,可回收物
木盒,可回收物
奶盒,可回收物
牛奶盒,可回收物
牛奶盒子,可回收物
牛奶利乐盒,可回收物
牛奶纸盒,可回收物
泡面盒,干垃圾
泡面盒子,干垃圾
泡沫盒,可回收物
泡沫盒子,可回收物
泡沫纸盒,可回收物
披萨盒,干垃圾
披萨盒子,干垃圾
巧克力盒子,干垃圾
食品盒,干垃圾
食品塑料盒,干垃圾
食品铁盒,可回收物
食品纸盒,干垃圾
试剂盒,有害垃圾
收纳盒,可回收物
薯片盒,干垃圾
薯片盒子,干垃圾
薯片纸盒,干垃圾
水饺盒,干垃圾
塑胶盒,可回收物
塑料盒,可回收物
塑料盒纸,可回收物
塑料盒子,可回收物
塑料收纳盒,可回收物
塑料酸奶盒,可回收物
酸奶盒,可回收物
酸奶纸盒,可回收物
铁盒,可回收物
铁皮盒,可回收物
外卖盒,干垃圾
外卖盒子,干垃圾
外卖塑料盒,干垃圾
外卖纸盒,干垃圾
文具盒,可回收物
锡纸盒,干垃圾
鲜奶盒,可回收物
香烟盒,可回收物
小米盒子,可回收物
鞋盒,可回收物
牙签盒,干垃圾
烟盒,干垃圾
眼镜盒,干垃圾
药片盒,有害垃圾
音乐盒,干垃圾
饮料盒,可回收物
硬塑料盒,可回收物
蘸酱盒,干垃圾
纸盒,可回收物
纸盒子,可回收物
纸巾盒,可回收物
纸酸奶盒,可回收物
纸质酸奶盒,可回收物
河豚,湿垃圾
贺卡,可回收物
黑框眼镜,干垃圾
黑色垃圾桶,可回收物
黑曜石,干垃圾
黑珍猪,湿垃圾
黑猪,湿垃圾
烘手器,可回收物
红酒瓶,可回收物
红酒瓶瓶塞,干垃圾
红领巾,可回收物
红木家具,大件垃圾
红烧肉,湿垃圾
红薯,湿垃圾
红薯皮,湿垃圾
红糖,湿垃圾
红枣,湿垃圾
红枣核,湿垃圾
口红,干垃圾
西红柿,湿垃圾
猕猴桃,湿垃圾
呼叫器,可回收物
珊瑚,干垃圾
滤水壶滤芯,干垃圾
暖水壶,可回收物
塑料牛奶壶,可回收物
塑料油壶,可回收物
养身壶,可回收物
养生壶,可回收物
油壶,可回收物
中药壶,干垃圾
胡桃壳,干垃圾
胡子,干垃圾
浆糊,干垃圾
虎牙,干垃圾
护脸霜瓶,可回收物
护目镜,干垃圾
护手霜,干垃圾
花,湿垃圾
花卉,湿垃圾
花卉绿植,湿垃圾
花卉植物,湿垃圾
花甲,湿垃圾
花甲壳,湿垃圾
花椒,湿垃圾
花篮,干垃圾
花露水瓶,可回收物
花螺,湿垃圾
花泥,干垃圾
花盆,干垃圾
花洒,可回收物
花生,湿垃圾
花生壳,湿垃圾
花生米,湿垃圾
花生衣,湿垃圾
花生油桶,可回收物
花叶,湿垃圾
鸡米花,湿垃圾
家庭花卉,湿垃圾
酒精棉花,干垃圾
葵花籽,湿垃圾
葵花籽壳,湿垃圾
葵花子壳,湿垃圾
落花生,湿垃圾
棉花,干垃圾
棉花签,干垃圾
棉花球,干垃圾
棉花胎,可回收物
棉花糖,湿垃圾
湿花生,湿垃圾
湿花生壳,湿垃圾
水煮花生壳,湿垃圾
死花,湿垃圾
塑料花,干垃圾
塑料花盆,可回收物
塑料花瓶,可回收物
塑料假花,干垃圾
碎花瓶,干垃圾
西兰花,湿垃圾
鲜花,湿垃圾
绣花针,干垃圾
樱花,湿垃圾
煮花生壳,湿垃圾
装饰花,干垃圾
华为手机,可回收物
金华火腿,湿垃圾
精华液瓶,可回收物
润滑剂,干垃圾
润滑油,干垃圾
画画颜料,干垃圾
画画纸,干垃圾
画纸,可回收物
胶画,干垃圾
漫画,可回收物
漫画书,可回收物
名画,干垃圾
铅画纸,干垃圾
图画,干垃圾
油画,干垃圾
化纤衣物,可回收物
化学试剂,有害垃圾
化妆棉,干垃圾
化妆品空瓶,可回收物
化妆刷,干垃圾
化妆水瓶,可回收物
家庭绿化,湿垃圾
空气净化器,可回收物
空气净化器滤网,干垃圾
空气净化器滤芯,干垃圾
绿化,湿垃圾
绿化修剪物,湿垃圾
膨化食品,湿垃圾
话梅,湿垃圾
话筒,可回收物
坏垃圾桶,可回收物
坏马桶,装修垃圾
坏手机,可回收物
坏椅子,大件垃圾
环氧树脂,干垃圾
手环,干垃圾
黄金,可回收物
黄酒瓶,可回收物
黄泥螺,湿垃圾
黄芪,湿垃圾
黄沙,装修垃圾
黄桃,湿垃圾
黄油,湿垃圾
黄鱼,湿垃圾
灰,干垃圾
煤灰,干垃圾
生石灰,干垃圾
石灰,装修垃圾
石灰石,干垃圾
碳灰,干垃圾
蚊香灰,干垃圾
香灰,干垃圾
香烟灰,干垃圾
香烟灰烬,干垃圾
烟灰,干垃圾
徽章,干垃圾
回收物,可回收物
回形针,干垃圾
可回收,可回收物
可回收垃圾,可回收物
可回收物,可回收物
会员卡,可回收物
婚戒,可回收物
结婚证书,可回收物
活性炭,干垃圾
活性炭滤芯,干垃圾
火机,干垃圾
火山石,干垃圾
火腿,湿垃圾
空灭火器,可回收物
灭火器,可回收物
家庭装潢垃圾,装修垃圾
建筑垃圾,非生活垃圾
旧垃圾桶,可回收物
居民家庭装潢垃圾,装修垃圾
居民装潢垃圾,装修垃圾
垃圾桶,可回收物
垃圾箱,可回收物
绿色垃圾桶,可回收物
毛垃圾,非生活垃圾
泡沫垃圾,可回收物
泡沫箱属于什么垃圾,可回收物
其他垃圾桶,可回收物
树叶是那种垃圾,湿垃圾
卫生纸什么垃圾,干垃圾
装潢垃圾,装修垃圾
装修垃圾,装修垃圾
机箱,可回收物
机油,非生活垃圾
机油桶,可回收物
计算机,可回收物
计算机零件,可回收物
旧收音机,可回收物
旧手机,可回收物
旧照相机,可回收物
冷暖气机,可回收物
录音机,可回收物
摄像机,可回收物
收录音机,可回收物
收音机,可回收物
手机,可回收物
手机卡,干垃圾
手机壳,干垃圾
手机膜,干垃圾
手机屏幕,可回收物
拖拉机,非生活垃圾
拖排油烟机,大件垃圾
脱排油烟机油渣,湿垃圾
脱水机,可回收物
无人机,可回收物
洗衣机,可回收物
相机,可回收物
饮水机,可回收物
游戏机,可回收物
有机溶剂,有害垃圾
照相机,可回收物
积木,可回收物
木积木,可回收物
塑料积木,可回收物
鸡,湿垃圾
鸡精,湿垃圾
鸡毛,干垃圾
鸡排,湿垃圾
鸡皮,湿垃圾
鸡肉,湿垃圾
鸡屎,非生活垃圾
鸡头,湿垃圾
鸡腿,湿垃圾
鸡胸,湿垃圾
鸡鸭鱼,湿垃圾
鸡杂碎,湿垃圾
鸡爪,湿垃圾
烧鸡,湿垃圾
生鸡,湿垃圾
鸭毛鸡毛,干垃圾
原味鸡,湿垃圾
炸鸡,湿垃圾
炸鸡腿,湿垃圾
书籍,可回收物
集装箱,非生活垃圾
急支糖浆,有害垃圾
月季,湿垃圾
灭蚊剂,有害垃圾
灭蚊剂瓶,有害垃圾
杀菌剂,有害垃圾
食品用脱氧剂,干垃圾
脱氧剂,干垃圾
药剂,有害垃圾
